empresa,sector,gestion,trimestre,liquidez_corriente,endeudamiento,solvencia,endeudamiento_patrimonial,crecimiento_patrimonial,crecimiento_activos,score_financiero,clasificacion_financiera
EFO,Transporte,2023,1,2.230899,0.330224,3.028249,0.493036,-0.002842,0.013766,92,Excelente
EFO,Transporte,2023,2,2.125495,0.336801,2.969109,0.507844,-0.009438,0.000386,91,Excelente
EFO,Transporte,2023,3,1.791361,0.338292,2.956024,0.511241,0.010683,0.01296,93,Excelente
EFO,Transporte,2023,4,1.840104,0.341262,2.9303,0.518054,-0.00176,0.00274,92,Excelente
EFO,Transporte,2024,1,2.479822,0.363169,2.753541,0.570275,-0.029525,0.003859,90,Excelente
EFO,Transporte,2024,2,1.410474,0.376802,2.653917,0.604625,-0.001223,0.020626,87,Excelente
EFO,Transporte,2024,3,1.451811,0.361046,2.769733,0.565057,0.006095,-0.018715,90,Excelente
EFO,Transporte,2024,4,1.126717,0.356519,2.804903,0.554046,0.009359,0.002258,74,Saludable
EFO,Transporte,2025,1,1.487779,0.385353,2.595026,0.626949,-0.015644,0.030533,90,Excelente
EFO,Transporte,2025,2,1.349537,0.390818,2.558734,0.641546,-0.012674,-0.003816,83,Excelente
EFO,Transporte,2025,3,1.306043,0.392846,2.54553,0.647027,0.004345,0.007699,83,Excelente
EFO,Transporte,2025,4,1.125927,0.390588,2.560243,0.640926,0.027274,0.023469,75,Saludable
EFO,Transporte,2026,1,0.955541,0.385988,2.590755,0.628632,-0.00943,-0.016851,64,Saludable
FBF,Comercio,2024,2,1.582806,0.637671,1.568207,1.759921,-0.008807,0.068624,70,Saludable
FBF,Comercio,2024,3,1.514649,0.704231,1.419988,2.381018,-0.024932,0.194498,63,Saludable
FBF,Comercio,2024,4,2.132189,0.74861,1.335808,2.977888,-0.065156,0.099878,56,Observación
FBF,Comercio,2025,1,2.863306,0.744884,1.342491,2.919782,0.087679,0.071791,68,Saludable
FBF,Comercio,2025,2,2.301092,0.754202,1.325905,3.068378,-0.003357,0.034424,60,Saludable
FBF,Comercio,2025,3,2.388552,0.742821,1.346219,2.888348,0.026759,-0.018676,64,Saludable
FBF,Comercio,2025,4,2.050437,0.74755,1.337703,2.96118,0.010371,0.029296,62,Saludable
FBF,Comercio,2026,1,1.583556,0.777446,1.286263,3.493295,-0.075759,0.048397,52,Observación
GYE,Eléctricas,2013,2,0.782413,0.665844,1.501853,1.992614,0.028552,0.127197,36,Riesgo
GYE,Eléctricas,2013,3,1.7689,0.651568,1.53476,1.869998,0.010645,-0.030764,71,Saludable
GYE,Eléctricas,2013,4,1.58015,0.671218,1.48983,2.041481,0.174882,0.245072,76,Saludable
GYE,Eléctricas,2014,1,1.460008,0.667993,1.497021,2.011987,0.034167,0.024146,69,Saludable
GYE,Eléctricas,2014,2,1.286157,0.67194,1.488229,2.048261,-0.001286,0.010749,57,Observación
GYE,Eléctricas,2014,3,1.262779,0.67128,1.489692,2.0421,0.01464,0.012583,57,Observación
GYE,Eléctricas,2014,4,1.087701,0.67622,1.47881,2.088513,0.017867,0.033397,48,Observación
GYE,Eléctricas,2015,1,1.103786,0.631961,1.582376,1.717104,0.136449,-0.000215,60,Saludable
GYE,Eléctricas,2015,3,3.643524,0.667021,1.499204,2.003156,-0.024691,-0.109424,66,Saludable
GYE,Eléctricas,2016,1,2.837128,0.664801,1.504209,1.983306,0.000301,0.063071,69,Saludable
GYE,Eléctricas,2016,3,2.064519,0.701799,1.42491,2.353439,0.076441,0.271226,71,Saludable
GYE,Eléctricas,2016,4,1.643365,0.691833,1.445436,2.244962,0.057251,0.023047,71,Saludable
GYE,Eléctricas,2017,1,3.739678,0.680817,1.468824,2.132995,0.06233,0.025678,72,Saludable
GYE,Eléctricas,2017,3,2.35001,0.696393,1.435971,2.29373,0.018108,0.041513,67,Saludable
GYE,Eléctricas,2017,4,1.256756,0.674758,1.482014,2.074629,0.252241,0.168941,63,Saludable
GYE,Eléctricas,2018,1,1.234434,0.675905,1.479498,2.085493,-0.000981,0.002546,54,Observación
GYE,Eléctricas,2018,2,1.228986,0.684462,1.461002,2.16919,-0.037705,-0.011599,50,Observación
GYE,Eléctricas,2018,3,2.319232,0.679648,1.471349,2.121549,0.02794,0.012484,69,Saludable
GYE,Eléctricas,2018,4,1.687512,0.693109,1.442774,2.258465,0.031561,0.076807,68,Saludable
GYE,Eléctricas,2019,1,1.529938,0.700345,1.427868,2.337193,-0.018041,0.00569,64,Saludable
GYE,Eléctricas,2019,2,1.388705,0.697714,1.433252,2.308126,0.02101,0.012114,62,Saludable
GYE,Eléctricas,2019,3,1.592325,0.694187,1.440534,2.269973,0.016527,0.004803,67,Saludable
GYE,Eléctricas,2019,4,1.303072,0.692417,1.444217,2.25113,0.010621,0.004794,57,Observación
GYE,Eléctricas,2020,1,1.316563,0.700474,1.427604,2.338612,-0.032346,-0.006305,53,Observación
GYE,Eléctricas,2020,2,1.261281,0.700886,1.426766,2.343205,0.000167,0.001543,53,Observación
GYE,Eléctricas,2020,3,1.314316,0.697514,1.433663,2.305939,0.006228,-0.004989,57,Observación
GYE,Eléctricas,2020,4,2.125037,0.6925,1.444043,2.252014,0.018936,0.002313,67,Saludable
GYE,Eléctricas,2021,1,2.125221,0.690929,1.447326,2.235487,-0.000435,-0.005514,66,Saludable
GYE,Eléctricas,2021,2,1.642001,0.692845,1.443324,2.255686,0.026589,0.033,68,Saludable
GYE,Eléctricas,2021,3,1.507855,0.695855,1.437081,2.287907,0.005408,0.015358,66,Saludable
GYE,Eléctricas,2021,4,1.294392,0.694062,1.440793,2.268637,0.009511,0.003595,56,Observación
GYE,Eléctricas,2022,1,1.273177,0.704598,1.419249,2.385219,-0.041206,-0.007009,50,Observación
GYE,Eléctricas,2022,2,1.213387,0.702851,1.422777,2.365314,0.013072,0.007115,52,Observación
GYE,Eléctricas,2022,3,1.24594,0.699826,1.428927,2.331399,0.007024,-0.003124,53,Observación
GYE,Eléctricas,2022,4,1.212194,0.695743,1.437312,2.286698,0.015363,0.001739,53,Observación
GYE,Eléctricas,2023,1,1.255459,0.698591,1.431452,2.317774,-0.010878,-0.001523,52,Observación
GYE,Eléctricas,2023,2,1.238719,0.701082,1.426366,2.345404,-0.011935,-0.003709,51,Observación
GYE,Eléctricas,2023,3,1.448127,0.695679,1.437444,2.286005,-0.006778,-0.024413,63,Saludable
GYE,Eléctricas,2023,4,2.475222,0.703684,1.421093,2.374791,0.040768,0.068891,68,Saludable
GYE,Eléctricas,2024,1,2.28184,0.70032,1.427918,2.336894,-0.032835,-0.043699,63,Saludable
GYE,Eléctricas,2024,3,1.304467,0.692796,1.443425,2.255171,0.034311,0.00898,59,Observación
GYE,Eléctricas,2024,4,1.605436,0.703808,1.420842,2.376187,-0.003122,0.033938,65,Saludable
GYE,Eléctricas,2025,1,1.258008,0.702433,1.423624,2.360586,0.092986,0.087935,60,Saludable
GYE,Eléctricas,2025,2,1.207242,0.691525,1.44608,2.24175,0.035907,-0.000725,54,Observación
GYE,Eléctricas,2025,3,1.205922,0.686254,1.457186,2.187292,0.036836,0.019418,55,Observación
GYE,Eléctricas,2025,4,1.203033,0.686855,1.455912,2.193406,0.025214,0.027181,54,Observación
GYE,Eléctricas,2026,1,1.313209,0.693352,1.442268,2.261071,0.035793,0.05774,59,Observación
MSC,Municipios,2025,3,0.489849,0.288082,3.471234,0.404656,-0.002738,-0.006819,57,Observación
SOF,Agroindustrial,2014,4,1.873978,0.683643,1.462751,2.160998,0.08035,-0.005375,73,Saludable
SOF,Agroindustrial,2015,1,1.801329,0.643181,1.554772,1.802544,0.221972,0.0834,79,Saludable
SOF,Agroindustrial,2015,2,1.925756,0.677777,1.475411,2.103442,0.039498,0.151105,70,Saludable
SOF,Agroindustrial,2015,3,1.675974,0.678565,1.473697,2.111046,0.046551,0.049114,71,Saludable
SOF,Agroindustrial,2015,4,1.549501,0.66033,1.514395,1.944032,0.081198,0.023156,75,Saludable
SOF,Agroindustrial,2016,1,1.341653,0.560211,1.785042,1.273818,0.282327,-0.009597,79,Saludable
SOF,Agroindustrial,2016,2,1.185166,0.557899,1.792441,1.261924,0.023036,0.017684,65,Saludable
SOF,Agroindustrial,2016,3,1.141601,0.546067,1.831279,1.202966,0.077325,0.049244,68,Saludable
SOF,Agroindustrial,2016,4,1.061411,0.551268,1.813999,1.228502,0.041246,0.053316,61,Saludable
SOF,Agroindustrial,2017,1,1.062135,0.552026,1.811509,1.232272,0.01646,0.018179,59,Observación
SOF,Agroindustrial,2017,2,1.108167,0.560306,1.784741,1.274304,0.008717,0.02771,60,Saludable
SOF,Agroindustrial,2017,3,1.321604,0.549648,1.819347,1.220481,0.08022,0.054656,77,Saludable
SOF,Agroindustrial,2017,4,1.27139,0.525737,1.902091,1.108535,0.030049,-0.02188,73,Saludable
SOF,Agroindustrial,2018,1,1.202072,0.520116,1.922648,1.083835,0.032157,0.020065,70,Saludable
SOF,Agroindustrial,2018,2,1.236069,0.524698,1.905857,1.103927,0.012741,0.022507,70,Saludable
SOF,Agroindustrial,2018,3,1.259886,0.534188,1.872,1.146789,0.001065,0.021459,69,Saludable
SOF,Agroindustrial,2018,4,1.215101,0.518361,1.929159,1.076241,0.001202,-0.031701,69,Saludable
SOF,Agroindustrial,2019,1,1.186049,0.511852,1.95369,1.048557,0.009188,-0.004267,69,Saludable
SOF,Agroindustrial,2019,2,1.473844,0.533543,1.874262,1.143824,0.024657,0.072309,82,Excelente
SOF,Agroindustrial,2019,3,1.370308,0.530231,1.88597,1.128707,0.015823,0.008659,77,Saludable
SOF,Agroindustrial,2019,4,1.423971,0.509521,1.962626,1.038824,0.037083,-0.006708,83,Excelente
SOF,Agroindustrial,2020,1,1.481061,0.499849,2.000606,0.999395,0.031446,0.0115,87,Excelente
SOF,Agroindustrial,2020,2,1.370936,0.52921,1.889608,1.124092,-0.009099,0.052702,75,Saludable
SOF,Agroindustrial,2020,3,1.429046,0.527701,1.895013,1.117304,0.012839,0.009602,79,Saludable
SOF,Agroindustrial,2020,4,1.492131,0.500369,1.998523,1.001479,0.054625,-0.003068,89,Excelente
SOF,Agroindustrial,2021,1,1.49494,0.485235,2.060859,0.942632,0.038361,0.007831,89,Excelente
SOF,Agroindustrial,2021,2,1.612579,0.486265,2.056492,0.946528,0.024477,0.026532,88,Excelente
SOF,Agroindustrial,2021,3,1.471386,0.500198,1.999207,1.000795,0.014962,0.043259,85,Excelente
SOF,Agroindustrial,2021,4,1.593035,0.481015,2.078939,0.926836,0.023848,-0.013999,88,Excelente
SOF,Agroindustrial,2022,3,2.117468,0.570869,1.751714,1.330293,-0.083259,0.108696,71,Saludable
SOF,Agroindustrial,2022,4,2.04713,0.582115,1.717875,1.393002,-0.010154,0.016484,76,Saludable
SOF,Agroindustrial,2023,1,1.950768,0.595765,1.678513,1.473811,-0.044913,-0.012662,71,Saludable
SOF,Agroindustrial,2023,2,1.894498,0.597835,1.672703,1.486541,0.023161,0.028427,77,Saludable
SOF,Agroindustrial,2023,3,1.879025,0.582879,1.715623,1.397384,0.038594,0.001354,79,Saludable
SOF,Agroindustrial,2023,4,1.902593,0.569837,1.754889,1.324696,0.052773,0.020853,82,Excelente
SOF,Agroindustrial,2024,1,1.954056,0.586582,1.704791,1.41886,0.018761,0.060028,77,Saludable
SOF,Agroindustrial,2024,2,1.788379,0.590488,1.693515,1.441931,0.006744,0.016346,76,Saludable
SOF,Agroindustrial,2024,3,1.646318,0.601422,1.662727,1.508917,0.005594,0.03318,75,Saludable
SOF,Agroindustrial,2024,4,1.551303,0.597314,1.674161,1.483326,0.00597,-0.00429,75,Saludable
SOF,Agroindustrial,2025,1,1.618607,0.590373,1.693844,1.441247,0.054402,0.036535,80,Excelente
SOF,Agroindustrial,2025,2,1.517099,0.621026,1.610239,1.638703,-0.05265,0.023974,68,Saludable
SOF,Agroindustrial,2025,3,1.456834,0.604032,1.65554,1.525459,0.116734,0.068808,80,Excelente
SOF,Agroindustrial,2025,4,1.551247,0.603571,1.656805,1.522521,0.022854,0.021664,76,Saludable
SOF,Agroindustrial,2026,1,1.516201,0.589549,1.696212,1.436344,0.084378,0.047332,82,Excelente
GRB,Agroindustrial,2013,2,2.252079,0.624213,1.602018,1.66108,-0.003118,0.171119,72,Saludable
GRB,Agroindustrial,2013,3,4.217334,0.503559,1.985863,1.014341,0.048764,-0.206123,89,Excelente
GRB,Agroindustrial,2013,4,6.76589,0.465022,2.150436,0.869235,-0.038639,-0.107892,84,Excelente
GRB,Agroindustrial,2014,1,6.569773,0.46075,2.170374,0.854428,0.033351,0.025165,90,Excelente
GRB,Agroindustrial,2014,2,2.608311,0.580245,1.72341,1.382341,0.008779,0.295955,77,Saludable
GRB,Agroindustrial,2014,3,4.708385,0.475003,2.10525,0.904773,0.075375,-0.140197,93,Excelente
GRB,Agroindustrial,2014,4,12.639495,0.399557,2.502771,0.665437,0.027576,-0.101539,94,Excelente
GRB,Agroindustrial,2015,1,7.380766,0.425384,2.350818,0.740292,0.006317,0.051546,91,Excelente
GRB,Agroindustrial,2015,2,2.822497,0.540868,1.84888,1.178023,-0.014703,0.233126,79,Saludable
GRB,Agroindustrial,2015,3,2.818813,0.539339,1.854121,1.170793,-0.01067,-0.013954,80,Excelente
GRB,Agroindustrial,2015,4,3.275349,0.514587,1.943305,1.060104,-0.027683,-0.07726,81,Excelente
GRB,Agroindustrial,2016,1,3.054874,0.527876,1.894384,1.118088,-0.011247,0.016582,81,Excelente
GRB,Agroindustrial,2016,3,2.245568,0.484728,2.063011,0.940724,0.056537,-0.053561,91,Excelente
GRB,Agroindustrial,2016,4,3.321739,0.389844,2.565128,0.638925,0.052652,-0.111045,96,Excelente
GRB,Agroindustrial,2017,1,3.159655,0.397363,2.516594,0.659373,0.01775,0.03045,93,Excelente
GRB,Agroindustrial,2017,2,2.082394,0.389867,2.56498,0.638986,-0.016882,-0.028962,91,Excelente
GRB,Agroindustrial,2017,3,2.158982,0.374689,2.668877,0.599206,-0.000268,-0.024532,92,Excelente
GRB,Agroindustrial,2017,4,3.2817,0.262682,3.80689,0.356266,0.006405,-0.146481,93,Excelente
GRB,Agroindustrial,2018,1,2.03698,0.424548,2.355444,0.737765,0.006456,0.289559,91,Excelente
GRB,Agroindustrial,2018,2,2.58843,0.456648,2.189872,0.840426,0.023704,0.08418,90,Excelente
GRB,Agroindustrial,2018,3,2.018308,0.477016,2.096366,0.912103,-0.066355,-0.029993,81,Excelente
GRB,Agroindustrial,2018,4,1.700266,0.501771,1.992939,1.00711,-0.049344,-0.002109,81,Excelente
GRB,Agroindustrial,2019,1,1.63821,0.563056,1.776022,1.288621,-0.038553,0.096297,75,Saludable
GRB,Agroindustrial,2021,1,1.738655,0.514805,1.942483,1.061028,0.021455,-0.080124,85,Excelente
GRB,Agroindustrial,2021,2,2.220863,0.515769,1.938852,1.06513,0.064601,0.066721,88,Excelente
GRB,Agroindustrial,2021,3,2.081707,0.498365,2.006562,0.99348,0.088302,0.050543,92,Excelente
GRB,Agroindustrial,2021,4,1.688444,0.517463,1.932507,1.072378,0.003281,0.042989,83,Excelente
GRB,Agroindustrial,2022,1,1.459496,0.609818,1.639833,1.562908,-0.01426,0.219063,71,Saludable
GRB,Agroindustrial,2022,2,1.680816,0.581491,1.719716,1.389436,0.053226,-0.018062,81,Excelente
GRB,Agroindustrial,2022,3,1.641518,0.577776,1.730773,1.368413,0.050393,0.041151,81,Excelente
GRB,Agroindustrial,2022,4,1.673858,0.520185,1.922393,1.084138,0.003354,-0.117076,83,Excelente
GRB,Agroindustrial,2024,2,1.814849,0.504383,1.982619,1.017689,0.062505,0.028628,90,Excelente
GRB,Agroindustrial,2024,3,1.919134,0.470875,2.123707,0.889912,0.052337,-0.014306,91,Excelente
GRB,Agroindustrial,2024,4,2.048711,0.450897,2.217803,0.821151,0.070225,0.031287,94,Excelente
GRB,Agroindustrial,2025,1,2.032585,0.49115,2.036039,0.965215,-0.013792,0.064223,85,Excelente
GRB,Agroindustrial,2025,2,1.864499,0.52476,1.905634,1.104199,0.014566,0.086319,83,Excelente
GRB,Agroindustrial,2025,3,1.937837,0.505263,1.979168,1.021275,-0.05434,-0.091607,80,Excelente
GRB,Agroindustrial,2025,4,1.666518,0.542806,1.84228,1.187254,-0.109362,-0.036226,72,Saludable
GRB,Agroindustrial,2026,1,1.786426,0.508199,1.967734,1.033342,0.059195,-0.015338,89,Excelente
GNI,Servicios,2019,2,2.331955,0.249882,4.00189,0.333123,0.041329,0.036918,95,Excelente
GNI,Servicios,2019,3,2.156839,0.23953,4.174837,0.314977,0.048833,0.034556,96,Excelente
GNI,Servicios,2019,4,1.613781,0.275478,3.630052,0.380221,0.047163,0.099119,96,Excelente
GNI,Servicios,2020,1,2.219641,0.270394,3.698305,0.370603,-0.032056,-0.038801,89,Excelente
GNI,Servicios,2020,2,2.321936,0.243513,4.106565,0.321899,0.124911,0.084938,100,Excelente
GNI,Servicios,2020,3,2.993479,0.241437,4.141871,0.318282,0.008555,0.005795,93,Excelente
GNI,Servicios,2020,4,2.636642,0.236115,4.235225,0.309098,0.006476,-0.000533,93,Excelente
GNI,Servicios,2021,1,2.817647,0.249592,4.006533,0.33261,-0.15034,-0.135079,80,Excelente
GNI,Servicios,2021,2,3.162794,0.258319,3.871175,0.348289,0.105913,0.118922,100,Excelente
GNI,Servicios,2021,3,2.659258,0.291769,3.42737,0.411969,0.000256,0.047498,92,Excelente
GNI,Servicios,2021,4,1.349024,0.284051,3.520498,0.396747,0.003663,-0.007157,85,Excelente
GNI,Servicios,2022,1,1.359806,0.264902,3.774979,0.360363,0.02582,-0.000902,87,Excelente
GNI,Servicios,2022,2,1.028525,0.319022,3.134581,0.468475,-0.001192,0.078184,68,Saludable
GNI,Servicios,2022,3,1.285879,0.365679,2.734638,0.576489,-0.032151,0.039042,79,Saludable
GNI,Servicios,2022,4,1.010329,0.348149,2.872334,0.534093,0.071915,0.043088,73,Saludable
GNI,Servicios,2023,1,1.101995,0.363964,2.747521,0.572237,-0.076018,-0.053046,66,Saludable
GNI,Servicios,2023,2,1.449349,0.327047,3.057662,0.485988,0.162924,0.099132,97,Excelente
GNI,Servicios,2023,3,0.6341,0.3196,3.128911,0.469724,0.051777,0.040265,61,Saludable
GNI,Servicios,2023,4,0.783121,0.334527,2.989297,0.50269,-0.036968,-0.015367,54,Observación
GNI,Servicios,2024,1,0.769769,0.321783,3.107685,0.474454,-0.02609,-0.04439,55,Observación
GNI,Servicios,2024,2,1.077504,0.343778,2.908857,0.523874,-0.004367,0.029004,71,Saludable
GNI,Servicios,2024,3,1.139925,0.323029,3.095702,0.477167,0.015244,-0.015873,75,Saludable
GNI,Servicios,2024,4,1.667022,0.298686,3.347999,0.425894,0.055505,0.018868,96,Excelente
GNI,Servicios,2025,1,1.72798,0.3034,3.295979,0.435544,-0.040654,-0.034162,89,Excelente
GNI,Servicios,2025,2,1.72109,0.291434,3.431306,0.411302,0.034864,0.017388,95,Excelente
GNI,Servicios,2025,3,2.145142,0.273216,3.660102,0.375925,0.001999,-0.023117,92,Excelente
GNI,Servicios,2025,4,1.09406,0.33263,3.006341,0.49842,0.169299,0.273399,80,Excelente
GNI,Servicios,2026,1,1.690623,0.359984,2.777902,0.562461,-0.001838,0.040822,92,Excelente
IEL,Comercio,2020,2,2.8144,0.652723,1.532044,1.879542,0.157349,0.118814,78,Saludable
IEL,Comercio,2020,3,4.157979,0.655839,1.524764,1.905617,0.1145,0.124592,77,Saludable
IEL,Comercio,2020,4,5.388042,0.635492,1.573585,1.743421,0.088239,0.027492,78,Saludable
IEL,Comercio,2021,1,4.761701,0.639928,1.562675,1.777224,-0.009439,0.002765,70,Saludable
IEL,Comercio,2021,2,4.669031,0.644058,1.552654,1.809449,0.001937,0.013563,71,Saludable
IEL,Comercio,2021,3,6.142013,0.65689,1.522324,1.914519,0.009373,0.047122,70,Saludable
IEL,Comercio,2021,4,5.059767,0.664699,1.504439,1.982398,0.009219,0.032724,69,Saludable
IEL,Comercio,2022,1,5.562199,0.663873,1.506313,1.975063,0.012723,0.010233,70,Saludable
IEL,Comercio,2022,2,8.208785,0.653659,1.529851,1.887326,0.018371,-0.011661,71,Saludable
IEL,Comercio,2022,3,7.743893,0.65241,1.532777,1.876956,0.02083,0.017163,71,Saludable
IEL,Comercio,2022,4,8.897701,0.651236,1.535541,1.867271,0.014189,0.010775,71,Saludable
IEL,Comercio,2023,1,7.968486,0.646644,1.546447,1.830003,0.001459,-0.011558,70,Saludable
IEL,Comercio,2023,2,8.81242,0.638817,1.565393,1.76868,-0.000122,-0.021789,71,Saludable
IEL,Comercio,2023,3,7.780994,0.640745,1.560683,1.78354,-1.6e-05,0.005352,71,Saludable
IEL,Comercio,2023,4,8.169553,0.635474,1.57363,1.743285,0.006889,-0.007672,72,Saludable
IEL,Comercio,2024,1,6.236239,0.632978,1.579834,1.724631,0.007065,0.000217,72,Saludable
IEL,Comercio,2024,2,6.062755,0.631578,1.583335,1.71428,-0.001782,-0.005574,71,Saludable
IEL,Comercio,2024,3,5.132835,0.627083,1.594686,1.681559,0.00361,-0.008489,72,Saludable
IEL,Comercio,2024,4,4.67669,0.619893,1.613182,1.630837,0.013638,-0.005535,74,Saludable
IEL,Comercio,2025,1,4.085313,0.616401,1.622321,1.606888,0.02163,0.01233,75,Saludable
IEL,Comercio,2025,2,3.513332,0.609118,1.641719,1.558315,0.038277,0.018931,77,Saludable
IEL,Comercio,2025,3,3.080382,0.613356,1.630374,1.58636,0.010918,0.022,74,Saludable
IEL,Comercio,2025,4,2.517585,0.626217,1.596891,1.675348,-0.026609,0.006882,70,Saludable
IEL,Comercio,2026,1,2.635126,0.64502,1.55034,1.817057,-0.016698,0.035386,69,Saludable
TSM,Industrial,2017,3,3.606337,0.656595,1.52301,1.912011,0.031104,0.004022,72,Saludable
TSM,Industrial,2017,4,2.395036,0.666647,1.500043,1.999784,0.223562,0.260434,76,Saludable
TSM,Industrial,2018,1,2.206966,0.578961,1.727231,1.375078,0.345995,0.065698,85,Excelente
TSM,Industrial,2018,2,2.321119,0.598725,1.670217,1.49203,0.003317,0.052715,75,Saludable
TSM,Industrial,2018,3,11.554479,0.626894,1.595167,1.680201,0.006213,0.082198,73,Saludable
TSM,Industrial,2018,4,7.923775,0.648153,1.542846,1.842113,0.001635,0.062138,70,Saludable
TSM,Industrial,2019,1,12.15429,0.651775,1.534273,1.871703,0.014231,0.024796,71,Saludable
TSM,Industrial,2019,2,2.962271,0.556419,1.797207,1.254379,0.489781,0.169526,87,Excelente
TSM,Industrial,2019,3,2.406671,0.586277,1.705679,1.417075,0.046536,0.122063,80,Excelente
TSM,Industrial,2019,4,2.133451,0.607507,1.646071,1.547819,0.040558,0.096843,77,Saludable
TSM,Industrial,2020,1,1.609577,0.617132,1.620398,1.611869,-0.073813,-0.050529,67,Saludable
TSM,Industrial,2020,2,2.446621,0.610201,1.638803,1.565427,0.083626,0.064358,80,Excelente
TSM,Industrial,2020,3,8.169456,0.667103,1.499019,2.003914,0.037041,0.214291,71,Saludable
TSM,Industrial,2020,4,8.537593,0.661358,1.51204,1.952972,0.02318,0.005831,71,Saludable
TSM,Industrial,2021,1,8.443074,0.656669,1.522838,1.91264,0.039892,0.025689,72,Saludable
TSM,Industrial,2021,2,3.34831,0.683774,1.462472,2.162294,0.055182,0.145626,71,Saludable
TSM,Industrial,2021,3,3.265658,0.67812,1.474664,2.106752,0.022765,0.004801,69,Saludable
TSM,Industrial,2021,4,3.506545,0.647135,1.545273,1.833943,0.150285,0.049276,78,Saludable
TSM,Industrial,2022,1,3.940583,0.550387,1.816902,1.224136,0.44043,0.130479,88,Excelente
TSM,Industrial,2022,2,2.014828,0.612528,1.632577,1.580843,-0.02977,0.125837,71,Saludable
TSM,Industrial,2022,3,3.022162,0.690369,1.448501,2.229648,0.031356,0.290628,69,Saludable
TSM,Industrial,2022,4,3.229825,0.679656,1.471333,2.121642,0.031617,-0.002882,70,Saludable
TSM,Industrial,2023,1,3.061009,0.682993,1.464143,2.154509,0.004853,0.015433,67,Saludable
TSM,Industrial,2023,2,4.400478,0.655734,1.525008,1.904732,-0.015768,-0.093701,68,Saludable
TSM,Industrial,2023,3,5.44414,0.634831,1.575222,1.73846,0.038749,-0.02071,74,Saludable
TSM,Industrial,2023,4,3.667174,0.652842,1.531765,1.880531,0.026957,0.080236,72,Saludable
TSM,Industrial,2024,1,2.455931,0.64878,1.541356,1.847215,0.043049,0.030985,73,Saludable
TSM,Industrial,2024,2,2.081543,0.682021,1.466231,2.144859,-0.012897,0.090293,66,Saludable
TSM,Industrial,2024,3,2.27381,0.666111,1.501251,1.995007,0.011159,-0.037023,69,Saludable
TSM,Industrial,2024,4,2.303854,0.664512,1.504865,1.980729,0.021841,0.016969,70,Saludable
TSM,Industrial,2025,1,1.938945,0.637824,1.567831,1.761087,0.061588,-0.016637,76,Saludable
TSM,Industrial,2025,2,2.337189,0.647964,1.543295,1.840619,0.017258,0.046559,71,Saludable
TSM,Industrial,2025,3,3.088003,0.626322,1.596623,1.6761,0.069236,0.00731,78,Saludable
TSM,Industrial,2025,4,3.499359,0.611558,1.635168,1.574387,0.054409,0.014333,78,Saludable
TSM,Industrial,2026,1,2.28823,0.599353,1.668466,1.495962,0.03123,-0.000184,77,Saludable
FIN,Industrial,2013,2,1.836476,0.640037,1.562409,1.778064,-0.041357,0.120272,68,Saludable
FIN,Industrial,2013,3,1.89004,0.619271,1.614802,1.62654,0.12186,0.060671,81,Excelente
FIN,Industrial,2013,4,2.0905,0.576572,1.73439,1.361675,-0.045095,-0.141389,73,Saludable
FIN,Industrial,2014,1,2.98573,0.526823,1.898171,1.113374,0.013252,-0.093279,83,Excelente
FIN,Industrial,2014,2,2.189617,0.59524,1.679995,1.470598,-0.005834,0.16221,75,Saludable
FIN,Industrial,2014,3,2.155787,0.605009,1.652869,1.531701,-0.060066,-0.036819,69,Saludable
FIN,Industrial,2014,4,2.407327,0.541988,1.84506,1.183349,0.043941,-0.0997,84,Excelente
FIN,Industrial,2015,1,2.551099,0.517688,1.931664,1.073348,0.022512,-0.029004,85,Excelente
FIN,Industrial,2015,3,1.917702,0.583441,1.71397,1.400618,-0.070444,-0.123274,71,Saludable
FIN,Industrial,2016,1,3.059333,0.556868,1.795757,1.256665,-0.003476,-0.024287,79,Saludable
FIN,Industrial,2016,2,1.906349,0.6323,1.581528,1.719606,0.056843,0.273648,76,Saludable
FIN,Industrial,2016,3,1.935865,0.606912,1.647684,1.54396,0.090728,0.020282,81,Excelente
FIN,Industrial,2016,4,2.848544,0.469181,2.131374,0.883881,-0.003032,-0.261714,87,Excelente
FIN,Industrial,2017,1,3.419374,0.433651,2.306002,0.765696,0.028796,-0.035746,92,Excelente
FIN,Industrial,2017,2,2.012778,0.527187,1.896859,1.115004,-0.001261,0.196321,82,Excelente
FIN,Industrial,2017,3,1.969661,0.602502,1.659746,1.515735,-0.002924,0.185992,74,Saludable
FIN,Industrial,2017,4,4.333174,0.4407,2.269115,0.787951,0.015653,-0.278169,90,Excelente
FIN,Industrial,2018,1,2.768198,0.499796,2.000814,0.999186,0.021405,0.142078,87,Excelente
FIN,Industrial,2018,2,2.255652,0.520287,1.922015,1.084581,0.047695,0.092447,87,Excelente
FIN,Industrial,2018,3,2.269157,0.504454,1.982341,1.017976,-0.034671,-0.065515,82,Excelente
FIN,Industrial,2018,4,2.40818,0.467312,2.139897,0.877272,0.028795,-0.042938,90,Excelente
FIN,Industrial,2019,1,1.90257,0.530223,1.885998,1.128671,-0.009427,0.123228,81,Excelente
FIN,Industrial,2019,2,2.402122,0.403256,2.479815,0.67576,0.647902,0.297283,100,Excelente
FIN,Industrial,2019,3,1.549718,0.582586,1.716483,1.395706,-0.152865,0.211084,64,Saludable
